,cm_wtB1__cm,cm_wtB2__cm,cm_wtB3__cm,hw__cm_wtB1,hw__cm_wtB2,hw__cm_wtB3,hw__el_wtB,el_dem__eldem,Exc_el_p2h__elp2h,el_wtB__elp2h,transf_p2h_dem__elp2h,Exc_el_pv2__elpv2,transf_pv2_dem__elpv2,Exc_el_red__elred,transf_red_dem__elred,hw_dem__hw,elp2h__pv,elpv2__pv_aux,elred__red,cm__rgas,eldem__transf_p2h_dem,eldem__transf_pv2_dem,eldem__transf_red_dem
2021-01-05 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.9810561,5.54225,0.079821418,3.0111678,1.2536216,0.0,4.3446108,20.0,0.0,2.981056113401808,4.344610766297513,4.344610766297513,20.0,0.0,1.2410853,4.3011647,0.0
2021-01-05 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.9888757,5.74475,0.0,3.0190663,0.48977712,0.0,3.5088435,18.195843,1.8041572,2.988875671405977,3.508843454626587,3.508843454626587,20.0,0.0,0.48487935,3.473755,1.7861156
2021-01-05 17:00:00,0.0,0.0,0.78847173,0.0,0.0,0.67020097,2.3186747,6.108166666666667,0.0,2.3420957,0.0,0.0,2.3420957,16.17223,3.8277697,2.988875671405977,2.3420956553486674,2.3420956553486674,20.0,0.78847173,0.0,2.3186747,3.789492
2021-01-05 18:00:00,2.378673,0.0,0.0,2.021872,0.0,0.0,0.8960261,5.7995,0.0,0.90507687,0.0,0.0,0.90507687,15.046996,4.9530039,2.917898144896143,0.9050768731491623,0.9050768731491623,20.0,2.378673,0.0,0.8960261,4.9034739
2021-01-05 19:00:00,0.0,0.0,3.4676066,0.0,0.0,2.9474656,0.12802671,6.11275,0.0,0.12931991,0.0,0.0,0.12931991,13.954825,6.045175,3.0754923139283514,0.12931990588617095,0.12931990588617095,20.0,3.4676066,0.0,0.12802671,5.9847233
2021-01-05 20:00:00,0.0,3.6585624,0.0,0.0,3.1097781,0.0,0.0,5.9925,0.0,0.0,0.0,0.0,0.0,13.94697,6.0530303,3.109778068256156,0.0,0.0,20.0,3.6585624,0.0,0.0,5.9925
2021-01-05 21:00:00,0.0,0.0,4.2466215,0.0,0.0,3.6096283,0.0,6.0575,0.0,0.0,0.0,0.0,0.0,13.881313,6.1186869,3.609628276134718,0.0,0.0,20.0,4.2466215,0.0,0.0,6.0575
2021-01-05 22:00:00,4.3980591,0.0,0.0,3.7383502,0.0,0.0,0.0,6.331,0.0,0.0,0.0,0.0,0.0,13.605051,6.3949495,3.738350230990467,0.0,0.0,20.0,4.3980591,0.0,0.0,6.331
2021-01-05 23:00:00,4.3980591,0.0,0.0,3.7383502,0.0,0.0,0.0,6.2125,0.0,0.0,0.0,0.0,0.0,13.724747,6.2752525,3.738350230990467,0.0,0.0,20.0,4.3980591,0.0,0.0,6.2125
2021-01-06 00:00:00,0.0,0.0,4.5381743,0.0,0.0,3.8574481,0.0,6.146,0.0,0.0,0.0,0.0,0.0,13.791919,6.2080808,3.8574481144559294,0.0,0.0,20.0,4.5381743,0.0,0.0,6.146
2021-01-06 01:00:00,0.0,0.0,4.7207485,0.0,0.0,4.0126363,0.0,6.3875,0.0,0.0,0.0,0.0,0.0,13.54798,6.4520202,4.012636265636715,0.0,0.0,20.0,4.7207485,0.0,0.0,6.3875
2021-01-06 02:00:00,4.7695766,0.0,0.0,4.0541401,0.0,0.0,0.0,5.91375,0.0,0.0,0.0,0.0,0.0,14.026515,5.9734848,4.054140073511785,0.0,0.0,20.0,4.7695766,0.0,0.0,5.91375
2021-01-06 03:00:00,0.0,0.0,4.8728938,0.0,0.0,4.1419597,0.0,6.15075,0.0,0.0,0.0,0.0,0.0,13.787121,6.2128788,4.1419597249563695,0.0,0.0,20.0,4.8728938,0.0,0.0,6.15075
2021-01-06 04:00:00,4.7660383,0.0,0.0,4.0511326,0.0,0.0,0.0,6.23475,0.0,0.0,0.0,0.0,0.0,13.702273,6.2977273,4.051132551203459,0.0,0.0,20.0,4.7660383,0.0,0.0,6.23475
2021-01-06 05:00:00,4.7660383,0.0,0.0,4.0511326,0.0,0.0,0.0,6.245,0.0,0.0,0.0,0.0,0.0,13.691919,6.3080808,4.051132551203459,0.0,0.0,20.0,4.7660383,0.0,0.0,6.245
2021-01-06 06:00:00,4.6591789,0.0,0.0,3.9603021,0.0,0.0,0.031281526,6.25125,0.0,0.031597501,0.0,0.0,0.031597501,13.717204,6.2827964,3.9915836094672255,0.031597501115573405,0.031597501115573405,20.0,4.6591789,0.0,0.031281526,6.2199685
2021-01-06 07:00:00,4.4124523,0.0,0.0,3.7505844,0.0,0.0,0.23378112,6.017,0.0,0.23614255,0.0,0.0,0.23614255,14.158365,5.8416352,3.9843655559255615,0.23614254999797168,0.23614254999797168,20.0,4.4124523,0.0,0.23378112,5.7832189
2021-01-06 08:00:00,3.0117385,0.0,0.0,2.5599777,0.0,0.0,1.4713052,6.132,0.0,1.4861669,0.0,0.0,1.4861669,15.292227,4.7077725,4.031282903957582,1.4861668897813478,1.4861668897813478,20.0,3.0117385,0.0,1.4713052,4.6606948
2021-01-06 09:00:00,0.0,1.4159652,0.0,0.0,1.2035704,0.0,2.8421486,6.47575,0.0,2.8708572,0.0,0.0,2.8708572,16.329696,3.6703045,4.045719011046511,2.870857166037889,2.870857166037889,20.0,1.4159652,0.0,2.8421486,3.6336014
2021-01-06 10:00:00,0.0,0.31408459,0.0,0.0,0.2669719,0.0,3.8268675,6.53975,0.0,3.8655227,0.0,0.0,3.8655227,17.259715,2.7402854,4.09383936799934,3.865522696847998,3.865522696847998,20.0,0.31408459,0.0,3.8268675,2.7128825
2021-01-06 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.0938394,6.303,0.0,4.1351913,0.45628574,0.0,4.591477,18.681096,1.3189039,4.09383936799934,4.591477019187863,4.591477019187863,20.0,0.0,0.45172288,4.5455622,1.3057149
2021-01-06 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.9248166,6.52175,0.0,3.9644612,1.0355388,0.0,5.0,19.447913,0.55208749,3.924816614193531,5.0,5.0,20.0,0.0,1.0251834,4.95,0.54656661
2021-01-06 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.9139895,6.394,0.0,3.9535248,1.0464752,0.0,5.0,19.587889,0.41211064,3.913989533879634,5.0,5.0,20.0,0.0,1.0360105,4.95,0.40798953
2021-01-06 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.174441,4.58675,0.69295039,4.216607,0.0,0.27647661,4.6330808,20.0,0.0,4.174440965900859,4.909557421605615,4.909557421605615,20.0,0.0,0.0,4.58675,0.0
2021-01-06 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.9506813,4.87475,0.0,3.9905872,0.38173038,0.0,4.3723176,19.830058,0.16994197,3.9506813060560617,4.372317553040444,4.372317553040444,20.0,0.0,0.37791307,4.3285944,0.16824255
2021-01-06 16:00:00,0.33837165,0.0,0.0,0.28761591,0.0,0.0,3.4850201,5.272,0.0,3.5202223,0.0,0.0,3.5202223,18.19497,1.8050302,3.772635985322474,3.520222303354834,3.520222303354834,20.0,0.33837165,0.0,3.4850201,1.7869799
2021-01-06 17:00:00,0.0,1.7072117,0.0,0.0,1.45113,0.0,2.321506,5.2585,0.0,2.3449556,0.0,0.0,2.3449556,17.033339,2.9666606,3.772635985322474,2.3449555798953385,2.3449555798953385,20.0,1.7072117,0.0,2.321506,2.936994
2021-01-06 18:00:00,0.0,3.396995,0.0,0.0,2.8874458,0.0,0.90082932,5.296,0.0,0.9099286,0.0,0.0,0.9099286,15.560434,4.4395663,3.788275101330812,0.9099286033020973,0.9099286033020973,20.0,3.396995,0.0,0.90082932,4.3951707
2021-01-06 19:00:00,0.0,0.0,4.3929398,0.0,0.0,3.7339988,0.12886285,5.30975,0.0,0.1301645,0.0,0.0,0.1301645,14.766781,5.2332193,3.8628616546142784,0.13016449636931565,0.13016449636931565,20.0,4.3929398,0.0,0.12886285,5.1808871
2021-01-06 20:00:00,0.0,4.5806334,0.0,0.0,3.8935384,0.0,0.0,5.425,0.0,0.0,0.0,0.0,0.0,14.520202,5.479798,3.893538382171252,0.0,0.0,20.0,4.5806334,0.0,0.0,5.425
2021-01-06 21:00:00,0.0,0.0,4.0767849,0.0,0.0,3.4652672,0.0,5.883,0.0,0.0,0.0,0.0,0.0,14.057576,5.9424242,3.465267205266429,0.0,0.0,20.0,4.0767849,0.0,0.0,5.883
2021-01-06 22:00:00,0.0,3.1681594,0.0,0.0,2.6929355,0.0,0.0,5.83225,0.0,0.0,0.0,0.0,0.0,14.108838,5.8911616,2.6929354761291355,0.0,0.0,20.0,3.1681594,0.0,0.0,5.83225
2021-01-06 23:00:00,0.0,3.1681594,0.0,0.0,2.6929355,0.0,0.0,5.50275,0.0,0.0,0.0,0.0,0.0,14.441667,5.5583333,2.6929354761291355,0.0,0.0,20.0,3.1681594,0.0,0.0,5.50275
2021-01-07 00:00:00,0.0,3.5835513,0.0,0.0,3.0460186,0.0,0.0,6.065,0.0,0.0,0.0,0.0,0.0,13.873737,6.1262626,3.046018595292188,0.0,0.0,20.0,3.5835513,0.0,0.0,6.065
2021-01-07 01:00:00,3.4752805,0.0,0.0,2.9539884,0.0,0.0,0.0,5.94375,0.0,0.0,0.0,0.0,0.0,13.996212,6.0037879,2.9539884126142666,0.0,0.0,20.0,3.4752805,0.0,0.0,5.94375
2021-01-07 02:00:00,3.3365806,0.0,0.0,2.8360935,0.0,0.0,0.0,5.5725,0.0,0.0,0.0,0.0,0.0,14.371212,5.6287879,2.8360935380738144,0.0,0.0,20.0,3.3365806,0.0,0.0,5.5725
2021-01-07 03:00:00,3.2636924,0.0,0.0,2.7741386,0.0,0.0,0.0,2.065,0.0,0.0,0.0,0.0,0.0,17.914141,2.0858586,2.77413857849036,0.0,0.0,20.0,3.2636924,0.0,0.0,2.065
2021-01-07 04:00:00,0.0,3.3125205,0.0,0.0,2.8156424,0.0,0.0,4.754,0.0,0.0,0.0,0.0,0.0,15.19798,4.8020202,2.8156423863654307,0.0,0.0,20.0,3.3125205,0.0,0.0,4.754
2021-01-07 05:00:00,0.0,3.3125205,0.0,0.0,2.8156424,0.0,0.0,4.82,0.0,0.0,0.0,0.0,0.0,15.131313,4.8686869,2.8156423863654307,0.0,0.0,20.0,3.3125205,0.0,0.0,4.82
2021-01-07 06:00:00,3.0228266,0.0,0.0,2.5694026,0.0,0.0,0.028495181,4.809,0.0,0.028783011,0.0,0.0,0.028783011,15.171207,4.8287927,2.5978977711442885,0.028783010831203604,0.028783010831203604,20.0,3.0228266,0.0,0.028495181,4.7805048
2021-01-07 07:00:00,0.0,2.6687526,0.0,0.0,2.2684397,0.0,0.22419478,4.798,0.0,0.22645937,0.0,0.0,0.22645937,15.379995,4.6200053,2.492634490301048,0.22645937284491502,0.22645937284491502,20.0,2.6687526,0.0,0.22419478,4.5738052
2021-01-07 08:00:00,0.0,0.0,0.58289593,0.0,0.0,0.49546154,1.4395783,0.0,0.0,1.4541195,0.0,1.4541195,0.0,20.0,0.0,1.9350398540779716,1.4541195083363758,1.4541195083363758,20.0,0.58289593,0.0,0.0,0.0
2021-01-07 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.5921823,0.0,1.2383133,1.608265,0.0,2.8465782,0.0,20.0,0.0,1.592182310769111,2.846578232120401,2.846578232120401,20.0,0.0,0.0,0.0,0.0
2021-01-07 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.6384982,4.509,1.5182871,1.6550486,0.69060484,0.0,3.8639406,20.0,0.0,1.6384981543386246,3.863940610928563,3.863940610928563,20.0,0.0,0.6836988,3.8253012,0.0
2021-01-07 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.6384982,4.5685,2.9066872,1.6550486,0.026455316,0.0,4.5881911,20.0,0.0,1.6384981543386246,4.588191148432113,4.588191148432113,20.0,0.0,0.026190763,4.5423092,0.0
2021-01-07 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.7299268,4.61925,3.2525992,1.7474008,0.0,0.33409091,4.6659091,20.0,0.0,1.7299268325554409,5.0,5.0,20.0,0.0,0.0,4.61925,0.0
2021-01-07 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.1464675,4.86375,3.841952,1.158048,0.0,0.087121212,4.9128788,20.0,0.0,1.1464675044670327,5.0,5.0,20.0,0.0,0.0,4.86375,0.0
2021-01-07 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.2427082,5.0,3.4646694,1.2552608,0.16528741,0.0,4.8852176,20.0,0.0,1.242708218379692,4.885217638229687,4.885217638229687,20.0,0.0,0.16363454,4.8363655,0.0
2021-01-07 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.55579012,5.1335,2.940395,0.56140416,0.84177721,0.0,4.3435763,20.0,0.0,0.5557901228383609,4.343576325504036,4.343576325504036,20.0,0.0,0.83335944,4.3001406,0.0
2021-01-07 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.14616558,5.0175,1.8132217,0.147642,1.5536591,0.0,3.5145227,20.0,0.0,0.1461655842516042,3.5145227374143038,3.5145227374143038,20.0,0.0,1.5381225,3.4793775,0.0
2021-01-07 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.454,0.21501765,0.0,2.1419861,0.0,2.3570038,20.0,0.0,0.0,2.3570037726664235,2.3570037726664235,20.0,0.0,2.1205663,2.3334337,0.0
2021-01-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.13293249,4.4655,0.0,0.13427524,0.78060245,0.0,0.91487769,17.184874,2.8151259,0.1329324860904867,0.9148776925885359,0.9148776925885359,20.0,0.0,0.77279643,0.90572892,2.7869747
2021-01-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.019248143,4.15075,0.0,0.019442568,0.11006475,0.0,0.12950732,16.046895,3.9531047,0.0192481427819717,0.12950732221816558,0.12950732221816558,20.0,0.0,0.10896411,0.12821225,3.9135736
2021-01-07 20:00:00,0.019106612,0.0,0.0,0.01624062,0.0,0.0,0.0,4.1045,0.0,0.0,0.0,0.0,0.0,15.85404,4.1459596,0.0162406204736453,0.0,0.0,20.0,0.019106612,0.0,0.0,4.1045
2021-01-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16925,0.0,0.0,0.0,0.0,0.0,16.798737,3.2012626,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.16925
2021-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55475,0.0,0.0,0.0,0.0,0.0,17.419444,2.5805556,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.55475
2021-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.555,0.0,0.0,0.0,0.0,0.0,17.419192,2.5808081,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.555
2021-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47475,0.0,0.0,0.0,0.0,0.0,17.500253,2.4997475,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.47475
2021-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37825,0.0,0.0,0.0,0.0,0.0,17.597727,2.4022727,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.37825
2021-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41675,0.0,0.0,0.0,0.0,0.0,17.558838,2.4411616,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.41675
2021-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47025,0.0,0.0,0.0,0.0,0.0,17.504798,2.495202,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.47025
2021-01-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.296,0.0,0.0,0.0,0.0,0.0,17.680808,2.3191919,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.296
2021-01-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05275,0.0,0.0,0.0,0.0,0.0,18.936616,1.0633838,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.05275
2021-01-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75425,0.0,0.0,0.027379822,0.0,0.027379822,19.292891,0.70710904,0.0,0.027379822319581356,0.027379822319581356,20.0,0.0,0.027106024,0.027106024,0.70003795
2021-01-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77725,0.0,0.0,0.225358,0.0,0.225358,19.665615,0.33438501,0.0,0.22535799764715428,0.22535799764715428,20.0,0.0,0.22310442,0.22310442,0.33104116
2021-01-08 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78225,1.4744148,0.0,0.0,0.68426332,0.79015152,20.0,0.0,0.0,1.4744148310413372,1.4744148310413372,20.0,0.0,0.0,0.78225,0.0
2021-01-08 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8415,2.8822969,0.0,0.0,2.0322969,0.85,20.0,0.0,0.0,2.882296864224575,2.882296864224575,20.0,0.0,0.0,0.8415,0.0
2021-01-08 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8495,3.9027017,0.0,0.0,3.0446209,0.85808081,20.0,0.0,0.0,3.902701715954728,3.902701715954728,20.0,0.0,0.0,0.8495,0.0
2021-01-08 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83675,4.6293862,0.0,0.0,3.7841842,0.84520202,20.0,0.0,0.0,4.629386231795871,4.629386231795871,20.0,0.0,0.0,0.83675,0.0
2021-01-08 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833,5.0,0.0,0.0,4.1585859,0.84141414,20.0,0.0,0.0,5.0,5.0,20.0,0.0,0.0,0.833,0.0
2021-01-08 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787,5.0,0.0,0.0,4.2050505,0.79494949,20.0,0.0,0.0,5.0,5.0,20.0,0.0,0.0,0.787,0.0
2021-01-08 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74775,4.9211188,0.0,0.0,4.1658158,0.75530303,20.0,0.0,0.0,4.92111881870918,4.92111881870918,20.0,0.0,0.0,0.74775,0.0
2021-01-08 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74625,4.3763133,0.0,0.0,3.6225255,0.75378788,20.0,0.0,0.0,4.37631333414466,4.37631333414466,20.0,0.0,0.0,0.74625,0.0
2021-01-08 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73225,3.5490649,0.0,0.0,2.8094185,0.73964646,20.0,0.0,0.0,3.549064946655308,3.549064946655308,20.0,0.0,0.0,0.73225,0.0
2021-01-08 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72325,2.3845686,0.0,0.0,1.654013,0.73055556,20.0,0.0,0.0,2.384568577339662,2.384568577339662,20.0,0.0,0.0,0.72325,0.0
2021-01-08 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72475,0.92907793,0.0,0.0,0.19700722,0.73207071,20.0,0.0,0.0,0.9290779278731086,0.9290779278731086,20.0,0.0,0.0,0.72475,0.0
2021-01-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72375,0.0,0.0,0.12851608,0.0,0.12851608,19.525972,0.47402844,0.0,0.12851608454018093,0.12851608454018093,20.0,0.0,0.12723092,0.12723092,0.46928815
2021-01-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7355,0.0,0.0,0.0,0.0,0.0,19.257071,0.74292929,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.7355
2021-01-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0523333333333331,0.0,0.0,0.0,0.0,0.0,18.937037,1.062963,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0523333
2021-01-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2985,0.0,0.0,0.0,0.0,0.0,18.688384,1.3116162,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.2985
2021-01-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1475,0.0,0.0,0.0,0.0,0.0,18.840909,1.1590909,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.1475
2021-01-09 00:00:00,0.0,0.0,1.837773,0.0,0.0,1.5621071,0.0,2.223,0.0,0.0,0.0,0.0,0.0,17.754545,2.2454545,1.5621070876718424,0.0,0.0,20.0,1.837773,0.0,0.0,2.223
2021-01-09 01:00:00,0.0,2.6685569,0.0,0.0,2.2682733,0.0,0.0,2.627,0.0,0.0,0.0,0.0,0.0,17.346465,2.6535354,2.2682733259951453,0.0,0.0,20.0,2.6685569,0.0,0.0,2.627
2021-01-09 02:00:00,1.8108823,0.0,0.0,1.5392499,0.0,0.0,0.0,3.0835,0.0,0.0,0.0,0.0,0.0,16.885354,3.1146465,1.5392499181190389,0.0,0.0,20.0,1.8108823,0.0,0.0,3.0835
2021-01-09 03:00:00,0.0,2.1944298,0.0,0.0,1.8652653,0.0,0.0,3.532,0.0,0.0,0.0,0.0,0.0,16.432323,3.5676768,1.865265336491748,0.0,0.0,20.0,2.1944298,0.0,0.0,3.532
2021-01-09 04:00:00,0.0,2.7973496,0.0,0.0,2.3777471,0.0,0.0,3.56225,0.0,0.0,0.0,0.0,0.0,16.401768,3.5982323,2.3777471380703226,0.0,0.0,20.0,2.7973496,0.0,0.0,3.56225
2021-01-09 05:00:00,0.0,0.0,2.7973496,0.0,0.0,2.3777471,0.0,3.81625,0.0,0.0,0.0,0.0,0.0,16.145202,3.854798,2.3777471380703226,0.0,0.0,20.0,2.7973496,0.0,0.0,3.81625
2021-01-09 06:00:00,0.0,0.0,2.9061158,0.0,0.0,2.4701984,0.025443574,4.25175,0.0,0.02570058,0.0,0.0,0.02570058,15.731004,4.2689964,2.4956420126121754,0.025700580098170462,0.025700580098170462,20.0,2.9061158,0.0,0.025443574,4.2263064
2021-01-09 07:00:00,2.8396533,0.0,0.0,2.4137053,0.0,0.0,0.22268876,4.4785,0.0,0.22493814,0.0,0.0,0.22493814,15.701201,4.2987992,2.636394056706832,0.22493813638391952,0.22493813638391952,20.0,2.8396533,0.0,0.22268876,4.2558112
2021-01-09 08:00:00,0.0,0.0,1.1413494,0.0,0.0,0.97014703,1.4888032,4.636,0.0,1.5038416,0.0,0.0,1.5038416,16.821013,3.1789867,2.4589502404315478,1.503841629142834,1.503841629142834,20.0,1.1413494,0.0,1.4888032,3.1471968
2021-01-09 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.4282735,4.7525,0.0,2.4528015,0.46947343,0.0,2.922275,18.591243,1.4087567,2.4282735128745743,2.922274958419537,2.922274958419537,20.0,0.0,0.4647787,2.8930522,1.3946691
2021-01-09 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.6580482,4.738,0.44320309,2.6848972,0.82887915,0.0,3.9569794,20.0,0.0,2.6580482173360243,3.9569794328830468,3.9569794328830468,20.0,0.0,0.82059036,3.9174096,0.0
2021-01-09 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.6580482,5.07775,1.6217445,2.6848972,0.41119934,0.0,4.7178411,20.0,0.0,2.6580482173360243,4.717841061214555,4.717841061214555,20.0,0.0,0.40708735,4.6706627,0.0
2021-01-09 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.8042138,5.07025,2.0459962,2.8325392,0.12146465,0.0,5.0,20.0,0.0,2.8042138015904303,5.0,5.0,20.0,0.0,0.12025,4.95,0.0
2021-01-09 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.8824094,5.00375,2.0341824,2.9115246,0.054292929,0.0,5.0,20.0,0.0,2.8824093816419274,5.0,5.0,20.0,0.0,0.05375,4.95,0.0
2021-01-09 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.3723336,5.42525,2.1131057,2.3962966,0.48532412,0.0,4.9947264,20.0,0.0,2.3723335979119744,4.994726380268549,4.994726380268549,20.0,0.0,0.48047088,4.9447791,0.0
2021-01-09 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.1401529,5.48875,1.179032,2.1617706,1.1016947,0.0,4.4424973,20.0,0.0,2.1401528756019026,4.44249726177437,4.44249726177437,20.0,0.0,1.0906777,4.3980723,0.0
2021-01-09 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.1239123,5.6325,0.0,2.1453659,1.4581796,0.0,3.6035455,19.372331,0.62766886,2.123912255129657,3.6035454951117596,3.6035454951117596,20.0,0.0,1.4435978,3.56751,0.62139217
2021-01-09 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.1239123,5.72175,0.0,2.1453659,0.28090483,0.0,2.4262707,16.92763,3.0723699,2.123912255129657,2.4262707395237517,2.4262707395237517,20.0,0.0,0.27809578,2.402008,3.0416462
2021-01-09 18:00:00,0.0,1.6548374,0.0,0.0,1.4066118,0.0,0.94767671,5.6355,0.0,0.9572492,0.0,0.0,0.9572492,15.264825,4.735175,2.3542884640536137,0.957249198815464,0.957249198815464,20.0,1.6548374,0.0,0.94767671,4.6878233
2021-01-09 19:00:00,0.0,0.0,2.7393347,0.0,0.0,2.3284345,0.12991426,5.60075,0.0,0.13122652,0.0,0.0,0.13122652,14.473903,5.5260967,2.4583487359704423,0.13122652225061862,0.13122652225061862,20.0,2.7393347,0.0,0.12991426,5.4708357
2021-01-09 20:00:00,2.8454699,0.0,0.0,2.4186494,0.0,0.0,0.0,6.02425,0.0,0.0,0.0,0.0,0.0,13.914899,6.085101,2.418649441482888,0.0,0.0,20.0,2.8454699,0.0,0.0,6.02425
2021-01-09 21:00:00,3.7038522,0.0,0.0,3.1482744,0.0,0.0,0.0,6.06375,0.0,0.0,0.0,0.0,0.0,13.875,6.125,3.1482743538215,0.0,0.0,20.0,3.7038522,0.0,0.0,6.06375
2021-01-09 22:00:00,0.0,3.744896,0.0,0.0,3.1831616,0.0,0.0,6.34275,0.0,0.0,0.0,0.0,0.0,13.593182,6.4068182,3.1831616126160114,0.0,0.0,20.0,3.744896,0.0,0.0,6.34275
2021-01-09 23:00:00,0.0,0.0,3.744896,0.0,0.0,3.1831616,0.0,6.41025,0.0,0.0,0.0,0.0,0.0,13.525,6.475,3.1831616126160114,0.0,0.0,20.0,3.744896,0.0,0.0,6.41025
2021-01-10 00:00:00,0.0,1.5327749,0.0,0.0,1.3028587,0.0,0.0,6.15275,0.0,0.0,0.0,0.0,0.0,13.785101,6.214899,1.3028586645742288,0.0,0.0,20.0,1.5327749,0.0,0.0,6.15275
2021-01-10 01:00:00,0.0,0.0,0.49677192,0.0,0.0,0.42225613,0.0,5.87875,0.0,0.0,0.0,0.0,0.0,14.061869,5.9381313,0.4222561322853688,0.0,0.0,20.0,0.49677192,0.0,0.0,5.87875
2021-01-10 02:00:00,0.0,0.0,1.0890769,0.0,0.0,0.92571537,0.0,5.74675,0.0,0.0,0.0,0.0,0.0,14.195202,5.804798,0.9257153669333624,0.0,0.0,20.0,1.0890769,0.0,0.0,5.74675
2021-01-10 03:00:00,0.0,0.0,3.4059306,0.0,0.0,2.895041,0.0,6.11225,0.0,0.0,0.0,0.0,0.0,13.82601,6.1739899,2.89504097534334,0.0,0.0,20.0,3.4059306,0.0,0.0,6.11225
2021-01-10 04:00:00,0.0,3.5035866,0.0,0.0,2.9780486,0.0,0.0,6.1865,0.0,0.0,0.0,0.0,0.0,13.75101,6.2489899,2.9780485910906807,0.0,0.0,20.0,3.5035866,0.0,0.0,6.1865
